id,title,city,locality,area_sqft,bhk,floor,total_floors,furnished,amenities,latitude,longitude,rent_per_month,maintenance,deposit,listed_on,contact_available,url
574f77b7-829b-4c95-a3aa-48aab33a09be,2 BHK Flat in Mumbai - Area 1425.6 sq.ft,Mumbai,Bandra,1425.6,2,23,7,Unfurnished,Garden|Pool|PowerBackup,18.973711,72.688332,8443.97,3377,42220,2025-03-24,True,https://example.com/listing/937
a50d5a53-57a1-4957-8ca0-d7a362f42604,4 BHK Flat in Mumbai - Area 1695.6 sq.ft,Mumbai,Andheri,1695.6,4,29,5,Furnished,Gym,19.136336,72.657876,13911.21,3716,41734,2025-10-02,True,https://example.com/listing/938
2fdbfc96-48ea-4bd6-b901-1937ac56da0a,3 BHK Flat in Mumbai - Area 943.5 sq.ft,Mumbai,Malad,943.5,3,4,12,Furnished,Security,19.185684,72.61956,7944.23,656,23833,2025-04-24,True,https://example.com/listing/939
af808069-0fc3-4651-8ce9-5c089a69e045,4 BHK Flat in Mumbai - Area 2377.7 sq.ft,Mumbai,Juhu,2377.7,4,2,20,Furnished,Parking,18.800478,72.605501,15962.16,6008,47886,2025-05-03,False,https://example.com/listing/940
b9d3a950-02ea-455a-9c78-8fa3e4fc952e,4 BHK Flat in Mumbai - Area 808.5 sq.ft,Mumbai,Malad,808.5,4,9,7,Furnished,Gym,18.894231,72.936976,6148.84,1645,30744,2025-04-23,True,https://example.com/listing/941
92143faf-59dc-4855-bcdb-e91c20a26b2b,1 BHK Flat in Mumbai - Area 400.1 sq.ft,Mumbai,Juhu,400.1,1,14,10,Furnished,,18.851243,72.793618,2252.33,6167,9009,2025-08-11,False,https://example.com/listing/942
20c34b97-2629-41c7-b17b-d3391f71bbd6,2 BHK Flat in Mumbai - Area 1718.4 sq.ft,Mumbai,Juhu,1718.4,2,13,15,Furnished,,19.06743,72.950253,12131.64,5558,60658,2025-08-13,True,https://example.com/listing/943
87d77b91-de3b-486b-83ab-e69c765f00d1,3 BHK Flat in Mumbai - Area 2168.6 sq.ft,Mumbai,Mahim,2168.6,3,26,25,Furnished,,18.978367,72.951803,19282.5,4237,38565,2025-02-25,True,https://example.com/listing/944
f8d52c99-59f4-4095-b1eb-3f9e3bd2693e,1 BHK Flat in Mumbai - Area 2166.0 sq.ft,Mumbai,Dadar,2166.0,1,27,12,Semi-Furnished,Pool|ClubHouse,18.949373,72.995364,9557.02,3844,38228,2025-12-22,False,https://example.com/listing/945
787dcff1-a08f-4f70-b423-fb72a1c079dd,3 BHK Flat in Mumbai - Area 1412.1 sq.ft,Mumbai,Juhu,1412.1,3,12,5,Furnished,,19.00244,72.888436,12351.92,1574,61760,2025-02-22,True,https://example.com/listing/946
08bba6d3-a231-471e-bdac-265bb2dfae8d,2 BHK Flat in Mumbai - Area 1376.1 sq.ft,Mumbai,Goregaon,1376.1,2,17,4,Unfurnished,Gym|Lift|Pool,18.941566,72.922602,5959.91,5600,17880,2025-10-30,True,https://example.com/listing/947
f60b8b4f-c769-4524-90b7-6444f3e760e7,1 BHK Flat in Mumbai - Area 2426.5 sq.ft,Mumbai,Malad,2426.5,1,22,8,Unfurnished,Lift|PowerBackup|ClubHouse|Parking,18.884856,72.77427,11993.43,3674,59967,2025-10-04,False,https://example.com/listing/948
bb88e856-0b18-48fc-90f8-cf7f43629cee,1 BHK Flat in Mumbai - Area 1502.8 sq.ft,Mumbai,Dadar,1502.8,1,12,7,Semi-Furnished,Garden|Security|Lift|PowerBackup,19.018098,72.703856,9455.88,4521,28368,2025-11-10,True,https://example.com/listing/949
bb99a57a-4c10-4cc2-8c95-d16a99983455,3 BHK Flat in Mumbai - Area 985.0 sq.ft,Mumbai,Mahim,985.0,3,27,6,Unfurnished,,18.910076,72.98528,7642.62,3270,30570,2025-06-18,True,https://example.com/listing/950
c6e1f0ca-64c6-498b-ad33-3a8f3626aa87,3 BHK Flat in Mumbai - Area 2099.2 sq.ft,Mumbai,Bandra,2099.2,3,26,15,Semi-Furnished,Security|ClubHouse,19.119703,72.761307,12544.42,3197,25089,2025-05-21,True,https://example.com/listing/951
746a95b4-6625-403a-a171-fc0a61817801,3 BHK Flat in Mumbai - Area 1546.6 sq.ft,Mumbai,Andheri,1546.6,3,21,7,Unfurnished,Lift|Gym|Parking|Security,19.082346,72.683904,13075.09,1443,65375,2025-02-26,True,https://example.com/listing/952
678ffe84-38f2-4ff7-b3e8-9e30e48cd5a7,3 BHK Flat in Mumbai - Area 298.3 sq.ft,Mumbai,Goregaon,298.3,3,16,12,Unfurnished,,19.167357,72.711161,1678.85,2865,6715,2025-04-01,True,https://example.com/listing/953
fc7b47ff-276b-4c23-88ac-3a15fb61320c,1 BHK Flat in Mumbai - Area 486.3 sq.ft,Mumbai,Bandra,486.3,1,17,6,Unfurnished,Lift,18.806383,72.799194,3298.43,5139,16492,2025-01-11,True,https://example.com/listing/954
761cb52e-256b-4909-b337-5d0689ef708e,3 BHK Flat in Mumbai - Area 2303.0 sq.ft,Mumbai,Mahim,2303.0,3,12,7,Unfurnished,ClubHouse|Lift|Security,18.928788,72.652812,17188.03,3615,34376,2025-04-21,False,https://example.com/listing/955
6b3202ca-01a0-442b-a62d-6e0f9874290a,3 BHK Flat in Mumbai - Area 2311.9 sq.ft,Mumbai,Malad,2311.9,3,20,12,Unfurnished,PowerBackup|Lift|ClubHouse|Parking,19.185789,72.883554,19793.87,5165,79175,2025-03-25,True,https://example.com/listing/956
732c25f0-b97d-4981-b19a-a3b850fcd529,2 BHK Flat in Mumbai - Area 2084.5 sq.ft,Mumbai,Dadar,2084.5,2,23,20,Semi-Furnished,Gym|PowerBackup,19.183103,72.839682,11292.45,3071,56462,2025-04-01,True,https://example.com/listing/957
a1644b35-1762-4702-bed4-4f3ee49ba98d,2 BHK Flat in Mumbai - Area 281.4 sq.ft,Mumbai,Bandra,281.4,2,17,6,Unfurnished,,19.10812,72.811261,1593.23,5448,4780,2025-08-04,True,https://example.com/listing/958
678770ac-a2d8-492a-b26b-249a07479470,4 BHK Flat in Mumbai - Area 396.6 sq.ft,Mumbai,Bandra,396.6,4,19,12,Semi-Furnished,Gym|Lift|ClubHouse,19.169366,72.851516,2148.03,1996,10740,2025-09-03,True,https://example.com/listing/959
2f734abd-bb77-47e3-95da-5afdc5109f48,2 BHK Flat in Mumbai - Area 258.6 sq.ft,Mumbai,Bandra,258.6,2,13,5,Unfurnished,PowerBackup|Lift|Gym|Security,19.137957,72.612405,1456.73,4835,5827,2025-06-04,True,https://example.com/listing/960
3de056d8-fd06-4bdf-bd4d-448f47c98028,4 BHK Flat in Mumbai - Area 2440.5 sq.ft,Mumbai,Dadar,2440.5,4,17,7,Furnished,Gym|Garden,18.896373,72.859577,21928.64,3596,43857,2025-06-27,True,https://example.com/listing/961
49b7b6a4-c88a-42f6-b1a9-353b1666701d,4 BHK Flat in Mumbai - Area 934.8 sq.ft,Mumbai,Goregaon,934.8,4,28,6,Furnished,Lift|Garden,19.078188,72.942213,4909.1,4502,9818,2025-10-06,True,https://example.com/listing/962
eaa45956-b2b9-41b5-9b56-e9c40193e181,3 BHK Flat in Mumbai - Area 2260.8 sq.ft,Mumbai,Mahim,2260.8,3,11,6,Furnished,ClubHouse,18.898148,72.791482,19961.98,3703,39924,2025-12-02,True,https://example.com/listing/963
a076f1dd-5fee-4b29-87b3-1e7839df3ae6,2 BHK Flat in Mumbai - Area 1155.2 sq.ft,Mumbai,Mahim,1155.2,2,28,4,Furnished,Gym|Pool|Lift|Garden,18.854124,72.895509,9474.51,6893,18949,2025-06-03,True,https://example.com/listing/964
2ae1492e-0454-4673-bc71-d3d4103c6661,3 BHK Flat in Mumbai - Area 2332.6 sq.ft,Mumbai,Juhu,2332.6,3,3,4,Unfurnished,Gym,18.823691,72.812299,20336.47,5786,101682,2025-12-18,False,https://example.com/listing/965
8667ba6a-7ef2-4036-badb-469e5c9caebb,1 BHK Flat in Mumbai - Area 889.8 sq.ft,Mumbai,Juhu,889.8,1,20,25,Unfurnished,,19.153945,72.945619,7117.45,3974,14235,2025-04-03,True,https://example.com/listing/966
c352f909-4886-413c-8edf-468d7eb4a379,4 BHK Flat in Mumbai - Area 1351.3 sq.ft,Mumbai,Dadar,1351.3,4,25,4,Semi-Furnished,Security|Pool|ClubHouse,19.086678,72.818932,8687.95,4693,17376,2025-08-17,True,https://example.com/listing/967
566cfc4f-f066-43f4-9076-72a589beb6eb,1 BHK Flat in Mumbai - Area 1081.3 sq.ft,Mumbai,Malad,1081.3,1,24,12,Furnished,Lift|Parking|Gym|Garden,19.03028,72.864178,5031.34,1723,10063,2025-09-16,True,https://example.com/listing/968
7b0a8bdb-3262-47ec-b5d9-b0b72d5d4dd5,4 BHK Flat in Mumbai - Area 1816.5 sq.ft,Mumbai,Goregaon,1816.5,4,2,4,Semi-Furnished,Garden,18.899484,72.603597,9135.29,5617,36541,2025-12-14,False,https://example.com/listing/969
7c8367a6-8832-42c6-ae9b-174c8daa931b,2 BHK Flat in Mumbai - Area 1212.7 sq.ft,Mumbai,Mahim,1212.7,2,29,10,Furnished,Security,19.059914,72.996539,10502.56,3821,31508,2025-02-04,True,https://example.com/listing/970
6123a687-7273-4497-9a47-b2f0752a6aa6,3 BHK Flat in Mumbai - Area 1125.2 sq.ft,Mumbai,Bandra,1125.2,3,7,10,Semi-Furnished,PowerBackup,18.944303,72.841619,8730.01,3556,43650,2025-02-01,False,https://example.com/listing/971
5819e8b8-3f32-4288-91e6-0e8b6fa40bfd,1 BHK Flat in Mumbai - Area 1963.3 sq.ft,Mumbai,Bandra,1963.3,1,3,6,Furnished,PowerBackup,19.11046,72.663926,13686.58,2998,27373,2025-03-06,True,https://example.com/listing/972
23bde9e5-0aec-4fde-8eb2-7d45193a230c,3 BHK Flat in Mumbai - Area 939.0 sq.ft,Mumbai,Dadar,939.0,3,10,12,Semi-Furnished,PowerBackup|Lift|Parking|Garden,18.981282,72.618253,6618.03,4992,26472,2025-06-16,True,https://example.com/listing/973
a7435473-d788-4e50-b691-1ec8b45df618,1 BHK Flat in Mumbai - Area 2400.3 sq.ft,Mumbai,Andheri,2400.3,1,1,4,Furnished,,19.074177,72.999971,14363.84,6023,71819,2025-03-16,True,https://example.com/listing/974
51bdc5f8-6ce4-4e24-808c-30ac2719791c,1 BHK Flat in Mumbai - Area 759.3 sq.ft,Mumbai,Andheri,759.3,1,29,6,Unfurnished,Pool|Gym,18.84262,72.630404,3419.56,5546,17098,2025-02-22,True,https://example.com/listing/975
3f8516d4-58b0-436d-83ae-b057fc29dbe0,2 BHK Flat in Mumbai - Area 1201.6 sq.ft,Mumbai,Goregaon,1201.6,2,21,8,Unfurnished,Lift|Security,18.80992,72.606937,10381.75,4569,51909,2025-05-19,True,https://example.com/listing/976
dd584937-200d-49b3-87dd-432ff177ef3d,1 BHK Flat in Mumbai - Area 2080.4 sq.ft,Mumbai,Juhu,2080.4,1,29,10,Unfurnished,,19.069079,72.752483,13993.17,5039,41980,2025-04-02,True,https://example.com/listing/977
30476c7d-5b60-4cc1-8318-9238a401ee7d,3 BHK Flat in Mumbai - Area 2372.9 sq.ft,Mumbai,Powai,2372.9,3,23,12,Furnished,,18.884948,72.953345,12198.84,6374,36597,2025-02-10,True,https://example.com/listing/978
23a24d89-321e-4904-95fd-d705202692d5,3 BHK Flat in Mumbai - Area 1414.1 sq.ft,Mumbai,Dadar,1414.1,3,1,8,Unfurnished,Garden|PowerBackup|Gym,19.049641,72.850552,11707.75,3693,23416,2025-03-30,True,https://example.com/listing/979
24e8f586-6056-4856-bedf-815ca95e4431,3 BHK Flat in Mumbai - Area 847.2 sq.ft,Mumbai,Powai,847.2,3,5,10,Semi-Furnished,ClubHouse|Pool|PowerBackup,18.813437,72.943255,4535.58,2515,13607,2025-12-20,True,https://example.com/listing/980
7621f2e8-3488-4f42-9c27-6ea9274381df,2 BHK Flat in Mumbai - Area 2341.3 sq.ft,Mumbai,Mahim,2341.3,2,21,12,Unfurnished,Parking|Lift|Gym,18.876663,72.778683,11385.49,3084,56927,2025-12-13,False,https://example.com/listing/981
7253c868-dd1b-4362-85f8-8e0029172c1f,2 BHK Flat in Mumbai - Area 800.2 sq.ft,Mumbai,Goregaon,800.2,2,21,7,Unfurnished,PowerBackup|Gym|Parking|Garden,18.961304,72.777471,3694.95,3722,14780,2025-10-25,True,https://example.com/listing/982
96a3c624-3559-4105-84c6-579c75a21502,3 BHK Flat in Mumbai - Area 2192.9 sq.ft,Mumbai,Dadar,2192.9,3,6,15,Unfurnished,PowerBackup|Pool|Parking,18.902289,72.992334,11013.36,3543,22027,2025-07-24,True,https://example.com/listing/983
ff2ecc48-3042-4dcc-9fe4-8160863f7626,1 BHK Flat in Mumbai - Area 1124.7 sq.ft,Mumbai,Powai,1124.7,1,2,7,Semi-Furnished,,18.961467,72.725623,8477.12,4711,25431,2025-05-22,False,https://example.com/listing/984
e7041483-7a52-4863-9efa-b88ae2bbf2c7,3 BHK Flat in Mumbai - Area 2477.5 sq.ft,Mumbai,Mahim,2477.5,3,7,8,Furnished,PowerBackup,19.198555,72.7045,20990.38,2792,104952,2025-02-20,True,https://example.com/listing/985
5a7d03b9-da5b-40b1-8078-c96a09929e30,2 BHK Flat in Mumbai - Area 495.0 sq.ft,Mumbai,Dadar,495.0,2,12,4,Furnished,Parking|ClubHouse|Lift,19.190955,72.907196,2808.26,4508,11233,2025-10-31,True,https://example.com/listing/986
d0151cfd-c929-4350-bb14-77ea5df6a20d,1 BHK Flat in Mumbai - Area 662.0 sq.ft,Mumbai,Andheri,662.0,1,11,6,Semi-Furnished,Security|Gym|ClubHouse|PowerBackup,18.89254,72.668568,5279.66,6763,26398,2025-08-24,True,https://example.com/listing/987
626c99e3-8a2d-45f2-9ea4-c51d23d7c397,2 BHK Flat in Mumbai - Area 840.2 sq.ft,Mumbai,Goregaon,840.2,2,22,25,Furnished,PowerBackup|Lift|Garden,18.845258,72.928806,7513.96,2019,30056,2025-12-31,False,https://example.com/listing/988
be0a0d59-19f3-4d79-9f2a-a1e1998fdae6,3 BHK Flat in Mumbai - Area 2236.5 sq.ft,Mumbai,Dadar,2236.5,3,22,15,Unfurnished,Lift|Pool,18.943877,72.681354,17197.54,3479,34395,2025-06-10,True,https://example.com/listing/989
b66a391a-ec2e-4411-9a43-448687b40209,1 BHK Flat in Mumbai - Area 1125.8 sq.ft,Mumbai,Malad,1125.8,1,18,4,Semi-Furnished,Security,18.98504,72.967263,5356.02,2913,10712,2025-08-02,False,https://example.com/listing/990
e8bf40b8-d24d-4488-8012-1bf1cb56e346,3 BHK Flat in Mumbai - Area 1200.5 sq.ft,Mumbai,Goregaon,1200.5,3,1,5,Semi-Furnished,Security|Parking|Gym,18.818124,72.888531,6185.22,4302,30926,2025-08-05,True,https://example.com/listing/991
a191481a-c00b-4749-aef5-4a5c46c7376b,2 BHK Flat in Mumbai - Area 536.0 sq.ft,Mumbai,Andheri,536.0,2,25,5,Semi-Furnished,PowerBackup,18.84326,72.712957,4792.83,3552,19171,2025-06-22,True,https://example.com/listing/992
b34d6aaa-228c-4c31-a823-3c8660c856e0,1 BHK Flat in Mumbai - Area 531.0 sq.ft,Mumbai,Powai,531.0,1,18,7,Furnished,,19.149095,72.734861,3875.22,3718,15501,2025-09-25,True,https://example.com/listing/993
ad13c00d-7d8c-4744-8286-dcbb6a8b88cf,4 BHK Flat in Mumbai - Area 2251.9 sq.ft,Mumbai,Bandra,2251.9,4,28,15,Furnished,Garden|PowerBackup|Security|Gym,18.929868,72.863266,19472.09,3372,77888,2025-01-29,True,https://example.com/listing/994
8e2140ff-a54a-4807-980d-17b62729808f,1 BHK Flat in Mumbai - Area 2188.9 sq.ft,Mumbai,Andheri,2188.9,1,18,5,Semi-Furnished,ClubHouse|Gym|Lift,18.8376,72.802733,17897.45,3285,53692,2025-08-12,True,https://example.com/listing/995
1c457b55-7ede-4406-b1b5-b37f66f07860,3 BHK Flat in Mumbai - Area 996.0 sq.ft,Mumbai,Powai,996.0,3,19,7,Furnished,PowerBackup|Lift,18.856944,72.664638,4651.86,2172,18607,2025-08-16,True,https://example.com/listing/996
3bb33853-26d2-4828-a90c-48df4fb785f8,1 BHK Flat in Mumbai - Area 940.9 sq.ft,Mumbai,Malad,940.9,1,1,15,Furnished,Garden|Pool|Gym,19.119106,72.869236,7571.62,5823,15143,2025-11-01,True,https://example.com/listing/997
f9cf15ea-8a15-41c3-9263-43933f4706cf,4 BHK Flat in Mumbai - Area 1163.8 sq.ft,Mumbai,Dadar,1163.8,4,23,25,Furnished,Parking|Garden|PowerBackup,18.905299,72.945912,9815.05,4647,29445,2025-12-04,True,https://example.com/listing/998
7fc3ce81-20ca-490b-aad3-6ca5340a6411,3 BHK Flat in Mumbai - Area 2271.0 sq.ft,Mumbai,Juhu,2271.0,3,22,10,Unfurnished,PowerBackup|Lift,19.019971,72.803169,15407.75,4736,61631,2025-03-28,True,https://example.com/listing/999
d31748aa-ceb6-462d-99b8-c04285da153e,2 BHK Flat in Mumbai - Area 1269.8 sq.ft,Mumbai,Mahim,1269.8,2,2,5,Furnished,Security|Lift|Pool,18.983708,72.602076,5624.66,3253,28123,2025-02-10,True,https://example.com/listing/1000
e32836d0-334d-4d42-aed4-1f9a90015922,1 BHK Flat in Mumbai - Area 1328.2 sq.ft,Mumbai,Andheri,1328.2,1,10,15,Semi-Furnished,,19.108521,72.76209,6656.65,4368,19970,2025-12-10,False,https://example.com/listing/1001
e6d21f0b-26ef-4630-b487-b513153eb846,1 BHK Flat in Mumbai - Area 1326.5 sq.ft,Mumbai,Malad,1326.5,1,4,20,Semi-Furnished,Garden|Lift|ClubHouse|Gym,18.850532,72.836964,10067.18,5177,30202,2025-07-05,True,https://example.com/listing/1002
c244dcea-7995-4cc5-b15f-300f453e3fc3,3 BHK Flat in Mumbai - Area 1044.8 sq.ft,Mumbai,Juhu,1044.8,3,11,20,Semi-Furnished,Lift|Gym,18.958533,72.615935,9099.4,1642,27298,2025-05-15,True,https://example.com/listing/1003
01e4c7f7-7cf6-4f9d-9b33-7cb0c7895c1a,3 BHK Flat in Mumbai - Area 1882.8 sq.ft,Mumbai,Bandra,1882.8,3,22,15,Semi-Furnished,Security|Parking,19.008759,72.650898,10363.03,3587,41452,2025-05-02,True,https://example.com/listing/1004
bfea755a-e75c-488c-8793-f84759456f8e,3 BHK Flat in Mumbai - Area 1152.7 sq.ft,Mumbai,Andheri,1152.7,3,16,4,Furnished,Gym|Pool|Lift|PowerBackup,19.045142,72.856539,7157.86,4135,28631,2025-05-01,True,https://example.com/listing/1005
d935472c-aba3-44b8-bd25-6a929081a04e,1 BHK Flat in Mumbai - Area 1422.9 sq.ft,Mumbai,Dadar,1422.9,1,1,6,Furnished,Lift|PowerBackup,18.978092,72.95428,8569.95,5341,17140,2025-05-04,True,https://example.com/listing/1006
30701d3e-d318-4235-aa15-522eef215a8e,4 BHK Flat in Mumbai - Area 794.6 sq.ft,Mumbai,Goregaon,794.6,4,29,6,Unfurnished,Parking|PowerBackup,18.894284,72.649593,5705.79,4529,11412,2025-05-28,True,https://example.com/listing/1007
56c6264d-158a-46d7-961f-1a027c4c634d,3 BHK Flat in Mumbai - Area 2487.9 sq.ft,Mumbai,Dadar,2487.9,3,4,6,Semi-Furnished,,18.821051,72.914893,18157.44,5618,72630,2025-03-26,True,https://example.com/listing/1008
77855000-0dae-4025-9660-b7fec7545eda,3 BHK Flat in Mumbai - Area 967.3 sq.ft,Mumbai,Andheri,967.3,3,23,7,Furnished,ClubHouse|Pool|Security|Lift,19.05635,72.7836,5801.76,5432,23207,2025-04-15,True,https://example.com/listing/1009
28ebbe14-15da-42cc-81bb-1f9a02ff6b6c,1 BHK Flat in Mumbai - Area 2162.8 sq.ft,Mumbai,Dadar,2162.8,1,29,15,Furnished,Pool|Garden|PowerBackup,19.177825,72.600106,14381.78,6223,71909,2025-02-01,True,https://example.com/listing/1010
495e6a63-0eb6-4327-94de-1b8397de0dcf,3 BHK Flat in Mumbai - Area 2033.2 sq.ft,Mumbai,Mahim,2033.2,3,30,7,Unfurnished,,18.909761,72.797995,12223.09,2767,61115,2025-05-16,True,https://example.com/listing/1011
49e33bb7-605e-469d-b4a3-a10c4ad7a2a7,2 BHK Flat in Mumbai - Area 1467.7 sq.ft,Mumbai,Andheri,1467.7,2,20,20,Semi-Furnished,Parking,19.152492,72.985664,11336.6,4471,45346,2025-11-29,True,https://example.com/listing/1012
abc6959a-0d0a-4dfc-87f6-1d95f955828c,4 BHK Flat in Mumbai - Area 1605.4 sq.ft,Mumbai,Mahim,1605.4,4,4,25,Unfurnished,Pool|Garden|Security,18.88367,72.71259,11806.92,2953,47228,2025-12-31,True,https://example.com/listing/1013
1cb1b715-fbf9-4217-b1a7-e12d8c2b7b7f,2 BHK Flat in Mumbai - Area 852.9 sq.ft,Mumbai,Bandra,852.9,2,16,4,Unfurnished,ClubHouse|PowerBackup,18.875592,72.81327,6629.6,2192,33148,2025-06-25,False,https://example.com/listing/1014
bc934a88-c403-489c-8a6c-355c46454627,2 BHK Flat in Mumbai - Area 2155.6 sq.ft,Mumbai,Juhu,2155.6,2,13,5,Semi-Furnished,Lift|Garden|Parking|PowerBackup,18.8813,72.788529,10982.81,3046,43931,2025-02-11,True,https://example.com/listing/1015
49d39e56-4a62-4e87-81c8-de7228a4fd02,4 BHK Flat in Mumbai - Area 1631.6 sq.ft,Mumbai,Dadar,1631.6,4,4,12,Unfurnished,PowerBackup,18.991556,72.791495,8227.69,4536,16455,2025-01-18,True,https://example.com/listing/1016
dd0a5911-f2c5-4f4e-9d33-77d57a668f8f,2 BHK Flat in Mumbai - Area 1932.2 sq.ft,Mumbai,Powai,1932.2,2,2,7,Unfurnished,ClubHouse|Security|Garden|Parking,19.024467,72.875757,16801.9,3645,50406,2025-07-14,True,https://example.com/listing/1017
0681c053-27a6-41cb-a274-d5c25102c776,1 BHK Flat in Mumbai - Area 1660.7 sq.ft,Mumbai,Goregaon,1660.7,1,21,12,Semi-Furnished,PowerBackup|Lift|Security|ClubHouse,18.987315,72.995031,8771.89,1156,35088,2025-01-27,True,https://example.com/listing/1018
d88af416-39d1-411c-911d-0497a6f1f211,2 BHK Flat in Mumbai - Area 1418.6 sq.ft,Mumbai,Andheri,1418.6,2,1,5,Semi-Furnished,ClubHouse|Gym|PowerBackup|Security,18.905337,72.923693,8234.67,4962,16469,2025-06-02,True,https://example.com/listing/1019
9ea5a198-326d-4a46-9a95-b8de7ab07107,3 BHK Flat in Mumbai - Area 757.6 sq.ft,Mumbai,Andheri,757.6,3,9,5,Semi-Furnished,Security,19.035179,72.671046,5655.82,5253,22623,2025-03-30,False,https://example.com/listing/1020
9d6c3b12-7590-44ed-8a50-17156af6e891,3 BHK Flat in Mumbai - Area 1191.9 sq.ft,Mumbai,Dadar,1191.9,3,27,4,Furnished,,19.034383,72.629055,10615.6,6189,42462,2025-12-12,True,https://example.com/listing/1021
0c00a0f7-dbeb-42f7-a4f6-807203859858,4 BHK Flat in Mumbai - Area 2054.7 sq.ft,Mumbai,Bandra,2054.7,4,25,8,Semi-Furnished,Garden,18.933522,72.64492,9423.47,2392,28270,2025-04-08,True,https://example.com/listing/1022
5a566ca9-ef20-4766-b410-d56c1989966f,1 BHK Flat in Mumbai - Area 1212.6 sq.ft,Mumbai,Bandra,1212.6,1,28,5,Unfurnished,Garden|Security|PowerBackup,19.035395,72.662803,10857.87,5049,54289,2025-10-06,False,https://example.com/listing/1023
322769c2-b6d8-43ea-9985-62768cd04c80,3 BHK Flat in Mumbai - Area 841.5 sq.ft,Mumbai,Dadar,841.5,3,19,15,Furnished,,18.847217,72.861597,3560.07,4556,7120,2025-07-08,False,https://example.com/listing/1024
6a706c13-3217-4ffe-8bb9-c80a5fb86049,1 BHK Flat in Mumbai - Area 2448.0 sq.ft,Mumbai,Mahim,2448.0,1,29,5,Furnished,Pool|Lift|Gym|PowerBackup,18.856586,72.732906,14003.85,5782,70019,2025-07-18,True,https://example.com/listing/1025
74fa05b2-70a1-4eef-9622-f0abee102ab2,2 BHK Flat in Mumbai - Area 1627.6 sq.ft,Mumbai,Goregaon,1627.6,2,29,12,Furnished,Parking|PowerBackup|Gym|ClubHouse,19.036957,72.875625,12389.03,3441,49556,2025-03-29,False,https://example.com/listing/1026
1b95733d-6abd-40ed-9cfe-4abc8a38522e,1 BHK Flat in Mumbai - Area 2127.0 sq.ft,Mumbai,Dadar,2127.0,1,27,25,Unfurnished,,18.938205,72.673734,10031.98,4440,20064,2025-09-17,True,https://example.com/listing/1027
9efad5d3-9280-42be-998e-fe3fc4ebabfb,1 BHK Flat in Mumbai - Area 1896.6 sq.ft,Mumbai,Bandra,1896.6,1,21,8,Semi-Furnished,Pool|Lift,18.875684,72.695412,12636.41,5240,25273,2025-10-04,True,https://example.com/listing/1028
a0391c82-f27a-4708-98ef-6daaebca412a,1 BHK Flat in Mumbai - Area 2371.3 sq.ft,Mumbai,Andheri,2371.3,1,22,5,Semi-Furnished,,18.936518,72.989825,10956.13,4738,21912,2025-07-26,False,https://example.com/listing/1029
1736f24b-cad5-4c48-889c-278f53a30773,1 BHK Flat in Mumbai - Area 467.5 sq.ft,Mumbai,Dadar,467.5,1,29,20,Furnished,ClubHouse|Parking|PowerBackup,19.066296,72.850599,3351.58,4138,13406,2025-08-03,True,https://example.com/listing/1030
0bc13e99-c97e-4e6b-926b-1b581d91ae5a,1 BHK Flat in Mumbai - Area 2008.4 sq.ft,Mumbai,Dadar,2008.4,1,4,6,Unfurnished,,19.114712,72.808928,14016.22,4514,70081,2025-06-16,False,https://example.com/listing/1031
95105e0f-8013-415e-9da0-2a7abdb0a617,1 BHK Flat in Mumbai - Area 2121.1 sq.ft,Mumbai,Powai,2121.1,1,14,8,Semi-Furnished,PowerBackup|Garden|ClubHouse,19.133248,72.993063,12289.32,4267,24579,2025-05-02,True,https://example.com/listing/1032
3fc06d84-7679-45f8-946b-5011d6fbd2a7,1 BHK Flat in Mumbai - Area 653.4 sq.ft,Mumbai,Bandra,653.4,1,20,15,Furnished,Pool,18.833835,72.803745,5658.38,4738,16975,2025-01-31,False,https://example.com/listing/1033
40291527-323b-4104-be78-341a673fea2f,2 BHK Flat in Mumbai - Area 2285.5 sq.ft,Mumbai,Mahim,2285.5,2,9,10,Semi-Furnished,Garden,18.879315,72.68799,13301.92,6200,39906,2025-04-10,True,https://example.com/listing/1034
3976c2af-2b70-4672-a607-7cb1b6451812,1 BHK Flat in Mumbai - Area 388.3 sq.ft,Mumbai,Bandra,388.3,1,14,8,Semi-Furnished,Pool|Garden,18.969343,72.698611,2827.42,4621,11310,2025-10-24,True,https://example.com/listing/1035
ca1eb4be-b778-4087-80a0-bc2dcc6e3d78,1 BHK Flat in Mumbai - Area 821.0 sq.ft,Mumbai,Goregaon,821.0,1,8,10,Furnished,PowerBackup|Lift,18.891293,72.790124,7103.99,3165,28416,2025-03-23,True,https://example.com/listing/1036
c8653f25-1d7f-44da-97ab-c88af6982b5e,3 BHK Flat in Mumbai - Area 711.7 sq.ft,Mumbai,Goregaon,711.7,3,4,10,Furnished,PowerBackup|Pool|ClubHouse|Parking,18.883629,72.728129,4057.5,5318,12172,2025-07-21,True,https://example.com/listing/1037
6d13f4e8-116e-4889-9ecd-47ef7f914591,2 BHK Flat in Mumbai - Area 1154.8 sq.ft,Mumbai,Powai,1154.8,2,9,5,Furnished,ClubHouse|Gym|Lift|Pool,19.140052,72.635799,7463.01,789,22389,2025-01-29,True,https://example.com/listing/1038
3be4ce6e-981c-4bf7-a652-bc909fd1600d,2 BHK Flat in Mumbai - Area 484.3 sq.ft,Mumbai,Malad,484.3,2,2,20,Semi-Furnished,Lift|Garden,19.166976,72.620615,3834.69,3681,15339,2025-09-30,True,https://example.com/listing/1039
